cell id,modalities,auditory,ciberial_mechanosensory_neuron,enteric_gustatory,grooming,gustatory,hygrosensory,johnstons_organ_other,mechanosensory,ocellar,olfactory,thermosensory,visual_chromatic,wind_gravity
720575941578724945,7,True,False,True,True,True,False,True,True,False,False,False,False,True
720575941464557142,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941472630368,2,False,False,False,False,True,False,False,True,False,False,False,False,False
720575941431037537,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941431025249,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941564653154,5,True,True,False,False,False,False,True,True,False,False,False,False,True
720575941477527146,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941625194092,5,False,True,True,True,True,False,False,True,False,False,False,False,False
720575941618366079,6,True,True,False,True,False,False,True,True,False,False,False,False,True
720575941479196290,3,False,False,True,False,True,False,False,True,False,False,False,False,False
720575941484394125,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941411569300,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941390722710,2,False,False,False,False,True,False,False,True,False,False,False,False,False
720575941518261932,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941406312110,3,False,False,False,True,False,False,False,True,False,False,False,False,True
720575941503567554,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941495492295,6,True,True,False,True,False,False,True,True,False,False,False,False,True
720575941530730187,4,False,False,False,True,False,False,True,True,False,False,False,False,True
720575941466965725,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941629667042,6,True,False,True,False,True,False,True,True,False,False,False,False,True
720575941536734947,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941535000291,3,False,False,False,False,False,False,True,True,False,False,False,False,True
720575941454124781,2,False,False,False,False,True,False,False,True,False,False,False,False,False
720575941457833712,3,False,False,False,False,True,False,True,True,False,False,False,False,False
720575941667118835,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941603440374,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941430134520,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941515042553,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941428479736,7,True,False,True,True,True,False,True,True,False,False,False,False,True
720575941482407677,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941589790462,3,True,False,False,True,False,False,False,True,False,False,False,False,False
720575941543771909,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941544148741,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941563064071,3,False,False,True,False,True,False,False,True,False,False,False,False,False
720575941573588744,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941415970588,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941541271325,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941434445600,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941506842402,7,False,True,True,True,True,False,True,True,False,False,False,False,True
720575941628202790,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941594509095,4,False,False,True,True,True,False,False,True,False,False,False,False,False
720575941473558314,3,False,False,True,False,True,False,False,True,False,False,False,False,False
720575941407602479,4,False,False,True,True,True,False,False,True,False,False,False,False,False
720575941474254641,3,False,False,True,False,True,False,False,True,False,False,False,False,False
720575941661484856,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941626617657,3,True,False,False,True,False,False,False,True,False,False,False,False,False
720575941505410876,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941474742081,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941514155843,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941505851205,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941506518853,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941451808583,3,False,False,False,True,False,False,False,True,False,False,False,False,True
720575941511583564,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941578803025,6,False,False,True,True,True,False,True,True,False,False,False,False,True
720575941426292564,2,False,False,False,False,False,False,False,True,True,False,False,False,False
720575941515020122,3,False,False,False,False,True,False,False,True,False,False,False,False,True
720575941541926748,2,False,True,False,False,False,False,False,True,False,False,False,False,False
720575941448968029,2,False,False,False,False,True,False,False,True,False,False,False,False,False
720575941507352414,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941430120289,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941544169321,4,False,False,True,True,True,False,False,True,False,False,False,False,False
720575941625204588,3,False,True,False,False,False,False,True,True,False,False,False,False,False
720575941687705462,4,False,False,True,True,True,False,False,True,False,False,False,False,False
720575941470070647,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941496004475,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941660948348,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941618374527,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941528375172,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941546678152,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941428365193,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941590429580,3,False,False,False,True,True,False,False,True,False,False,False,False,False
720575941613184921,6,True,False,False,True,False,False,True,True,False,False,True,False,True
720575941571714973,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941456625567,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941560956840,6,True,True,False,True,False,False,True,True,False,False,False,False,True
720575941452550057,6,True,False,False,True,False,False,True,True,True,False,False,False,True
720575941410113451,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941610999725,5,True,False,False,False,True,False,True,True,False,False,False,False,True
720575941428238255,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941482817466,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941478993859,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941631983557,5,True,False,True,True,True,False,False,True,False,False,False,False,False
720575941493557191,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941486981072,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941431310295,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941608730601,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941629386732,4,False,False,True,True,True,False,False,True,False,False,False,False,False
720575941686310895,3,False,False,True,False,True,False,False,True,False,False,False,False,False
720575941514817529,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941391374340,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941543962629,3,False,False,False,True,False,False,False,True,False,False,False,False,True
720575941484288006,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941467068438,3,False,False,False,True,False,False,False,True,False,False,False,False,True
720575941559205933,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941454260275,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941495918665,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941497098313,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941523447883,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941524766797,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941429866593,3,True,False,False,False,False,False,False,True,False,False,False,False,True
720575941606074477,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941468862583,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941617649791,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941412147345,4,True,False,False,False,False,False,True,False,True,False,False,False,True
720575941515411603,3,False,False,False,False,False,False,True,True,False,False,False,False,True
720575941536778389,2,True,False,False,False,False,False,False,False,False,False,False,False,True
720575941448110261,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941545758908,3,False,False,False,True,False,False,False,True,False,False,False,False,True
720575941616416981,2,True,False,False,False,False,False,False,False,False,False,False,False,True
720575941536301288,2,False,False,False,False,False,False,False,False,False,False,True,False,True
720575941455714541,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941458112752,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941458217200,2,True,False,False,False,False,False,False,False,False,False,False,False,True
720575941482713341,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941543684357,3,True,False,False,False,False,False,False,False,True,False,False,False,True
720575941468410123,2,True,False,False,False,False,False,False,False,False,False,False,False,True
720575941685606668,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941460902157,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941399032099,4,False,False,False,True,False,False,True,True,False,False,False,False,True
720575941599326505,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941469370688,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941523626315,4,True,False,False,True,False,False,False,True,False,False,False,False,True
720575941512837452,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941525285197,4,True,False,False,True,False,False,True,False,False,False,False,False,True
720575941425381716,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941501552983,2,False,False,False,True,False,False,False,False,False,False,False,False,True
720575941430974817,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941563967847,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941545644393,2,False,False,False,True,False,False,False,False,False,False,False,False,True
720575941568870770,5,True,False,False,True,False,False,True,False,True,False,False,False,True
720575941687421302,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941495998843,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941618895231,4,True,False,False,True,False,False,True,False,False,False,False,False,True
720575941593643397,3,False,False,False,True,False,False,True,False,False,False,False,False,True
720575941430069641,3,False,False,False,True,False,False,False,False,True,False,False,False,True
720575941588914572,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941433139598,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941456064927,2,True,False,False,False,False,False,False,False,False,False,False,False,True
720575941562059176,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941442861482,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941534222770,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941486858704,5,True,False,False,True,False,False,False,True,True,False,False,False,True
720575941654376916,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941612286428,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941514656249,5,False,False,False,True,False,False,True,True,True,False,False,False,True
720575941561743872,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941515072003,6,True,False,False,True,False,False,True,True,True,False,False,False,True
720575941469190667,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941535851034,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941414353436,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941405473327,2,False,False,False,False,False,False,False,True,False,False,False,False,True
720575941476250164,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941476477492,5,True,False,False,False,False,False,True,True,False,False,True,False,True
720575941513855555,4,False,False,False,True,False,False,True,True,False,False,False,False,True
720575941452016199,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941431431777,4,True,False,False,False,False,False,True,True,False,False,False,False,True
720575941411471983,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941568660082,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941559394931,4,False,False,False,True,False,False,True,True,False,False,False,False,True
720575941477735042,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941412817553,2,False,False,False,False,False,False,False,True,False,False,False,False,True
720575941390285462,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941390623382,4,True,False,False,False,False,False,True,False,True,False,False,False,True
720575941552321178,4,True,False,False,True,False,False,True,False,False,False,False,False,True
720575941573671581,5,True,False,False,False,False,False,True,True,True,False,False,False,True
720575941573980829,6,True,False,False,True,False,True,True,True,False,False,False,False,True
720575941452165801,3,False,False,False,False,False,False,True,True,False,False,False,False,True
720575941517695660,2,True,False,False,False,False,False,False,False,False,False,False,False,True
720575941496838881,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941571732219,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941462375181,4,True,False,False,False,False,False,True,False,True,False,False,False,True
720575941652300561,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941506196247,3,True,False,False,False,False,False,False,False,True,False,False,False,True
720575941525824281,2,False,False,False,False,False,False,False,False,True,False,False,False,True
720575941415707420,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941433654048,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941400820515,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941591804712,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941511473996,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941500879703,4,True,False,False,True,False,False,True,False,False,False,False,False,True
720575941515250522,4,True,False,False,True,False,False,True,False,False,False,False,False,True
720575941430975329,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941532728195,7,True,True,False,True,False,True,True,True,False,False,False,False,True
720575941584708486,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941430250377,2,False,False,False,False,False,False,False,True,False,False,False,False,True
720575941485562765,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941390308246,2,False,False,False,False,False,False,False,True,False,False,False,False,True
720575941643172769,5,True,False,False,True,False,False,False,True,True,False,False,False,True
720575941452264361,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941429113775,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941603218361,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941441162191,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941512895441,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941508799442,6,True,False,False,True,False,False,True,True,True,False,False,False,True
720575941568340986,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941563218944,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941559473167,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941509448720,3,True,False,False,False,False,False,False,False,True,False,False,False,True
720575941533506586,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941435210784,5,True,False,False,True,False,False,False,True,True,False,False,False,True
720575941407468591,6,False,True,False,True,False,False,True,True,True,False,False,False,True
720575941350890544,2,False,False,False,True,False,False,False,False,False,False,False,False,True
720575941625121849,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941571077192,4,False,False,False,True,False,False,True,True,False,False,False,False,True
720575941449528398,7,True,False,False,True,False,True,True,True,True,False,False,False,True
720575941512782947,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941565285479,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941477201002,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941479441538,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941588923532,4,True,False,False,True,False,False,True,False,False,False,False,False,True
720575941590389900,4,False,True,False,False,False,False,True,True,False,False,False,False,True
720575941513772179,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941458271391,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941428495535,3,False,False,False,True,False,False,False,True,False,False,False,False,True
720575941546419380,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941447374005,4,False,False,False,True,True,False,False,True,False,False,False,False,True
720575941528439992,5,True,False,False,False,False,True,True,False,False,False,True,False,True
720575941601731769,2,False,False,False,True,False,False,False,False,False,False,False,False,True
720575941528855736,4,True,False,False,True,False,False,True,False,False,False,False,False,True
720575941632945339,4,True,False,False,False,False,False,True,False,True,False,False,False,True
720575941460169924,6,True,True,False,True,False,False,True,True,False,False,False,False,True
720575941701235930,6,True,False,False,True,False,False,True,True,True,False,False,False,True
720575941700316378,3,False,False,False,True,False,False,False,True,False,False,False,False,True
720575941467350237,6,True,False,False,True,False,False,True,True,True,False,False,False,True
720575941554109668,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941555674340,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941500675307,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941500839147,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941522330871,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941512951033,4,False,False,False,True,True,False,False,True,False,False,False,False,True
720575941514949881,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941436259602,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941473793322,2,False,False,False,True,False,False,False,False,False,False,False,False,True
720575941436095788,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941559104813,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941563487542,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941505983813,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941506331973,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941604695405,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941517301102,2,True,False,False,False,False,False,False,False,False,False,False,False,True
720575941483554189,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941461063056,4,False,True,False,False,False,False,True,True,False,False,False,False,True
720575941597556124,3,False,False,False,True,False,False,False,True,False,False,False,False,True
720575941410379179,3,True,False,False,False,False,False,False,False,True,False,False,False,True
720575941528849848,4,False,False,False,True,False,False,True,True,False,False,False,False,True
720575941529171384,3,False,False,False,True,False,False,False,True,False,False,False,False,True
720575941624862154,3,False,False,False,True,False,False,True,False,False,False,False,False,True
720575941654054361,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941529744869,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941531110885,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941490839015,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941455945197,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941468982795,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941658066456,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941415042588,4,True,False,False,False,False,False,True,False,True,False,False,False,True
720575941415601692,2,False,False,False,False,False,False,False,True,False,False,False,False,True
720575941629138470,2,False,False,False,False,True,False,False,False,False,False,False,False,True
720575941470889536,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941448922717,2,False,False,False,False,False,False,False,False,True,False,False,False,True
720575941471077984,3,False,False,False,True,False,False,True,False,False,False,False,False,True
720575941527568004,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941590550156,3,False,False,False,True,False,False,True,False,False,False,False,False,True
720575941485358733,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941575259830,2,True,False,False,False,False,False,False,False,False,False,False,False,True
720575941596602048,2,False,False,False,True,False,False,False,False,False,False,False,False,True
720575941494853319,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941478383328,3,False,False,False,True,False,False,False,True,False,False,False,False,True
720575941530080997,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941630725868,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941559176942,4,True,False,False,True,False,False,False,True,False,False,False,False,True
720575941579208437,3,True,False,False,False,False,False,True,False,False,False,False,False,True
720575941566764794,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941589176062,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941559338767,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941567225646,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941547718461,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941438213951,2,False,False,False,False,False,False,True,False,False,False,False,False,True
720575941480308559,3,True,False,False,False,False,False,False,True,False,False,False,False,True
720575941563563879,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941574375272,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941484318605,3,False,False,False,True,False,False,True,False,False,False,False,False,True
720575941434224526,3,False,False,False,True,False,False,True,False,False,False,False,False,True
720575941514358675,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941392467862,4,False,False,False,True,False,False,True,True,False,False,False,False,True
720575941688674200,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941554728868,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941482528698,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941440899023,4,True,False,False,False,False,False,True,True,False,False,False,False,True
720575941688279003,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941536432099,2,True,False,False,False,False,False,False,False,False,False,False,False,True
720575941554888676,1,False,False,False,False,False,False,False,False,False,False,False,False,True
720575941430630392,5,True,False,False,True,False,False,True,True,False,False,False,False,True
720575941430081550,1,True,False,False,False,False,False,False,False,False,False,False,False,False
720575941476980289,1,True,False,False,False,False,False,False,False,False,False,False,False,False
720575941477427306,1,True,False,False,False,False,False,False,False,False,False,False,False,False
720575941580980857,1,True,False,False,False,False,False,False,False,False,False,False,False,False
720575941530211531,1,True,False,False,False,False,False,False,False,False,False,False,False,False
720575941531532517,1,True,False,False,False,False,False,False,False,False,False,False,False,False
720575941572838152,3,True,False,False,False,False,False,True,True,False,False,False,False,False
720575941523216203,2,True,False,False,False,True,False,False,False,False,False,False,False,False
720575941411620207,4,True,False,False,True,False,False,True,True,False,False,False,False,False
720575941438778815,1,True,False,False,False,False,False,False,False,False,False,False,False,False
720575941623407050,1,True,False,False,False,False,False,False,False,False,False,False,False,False
720575941585231838,1,True,False,False,False,False,False,False,False,False,False,False,False,False
720575941534809098,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941430452750,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941465046550,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941541839389,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941555604004,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941438395967,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941472631392,2,False,True,False,False,True,False,False,False,False,False,False,False,False
720575941606579309,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941638745717,2,False,False,True,False,True,False,False,False,False,False,False,False,False
720575941638614645,4,False,True,True,False,True,False,False,True,False,False,False,False,False
720575941662749308,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941507557505,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941479629442,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941590752396,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941562512018,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941429552815,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941519558323,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941529212600,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941440714959,2,False,True,False,False,True,False,False,False,False,False,False,False,False
720575941512845009,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941456504560,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941594266917,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941558787885,2,False,True,False,False,True,False,False,False,False,False,False,False,False
720575941575725928,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941619311487,2,False,False,True,False,True,False,False,False,False,False,False,False,False
720575941507235201,3,False,True,True,False,True,False,False,False,False,False,False,False,False
720575941532470147,2,False,True,False,False,True,False,False,False,False,False,False,False,False
720575941413655953,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941538066837,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941564421015,3,False,True,True,False,True,False,False,False,False,False,False,False,False
720575941623175579,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941610907565,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941595948480,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941494604743,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941489636814,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941469068253,2,False,False,False,True,True,False,False,False,False,False,False,False,False
720575941631060972,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941457992688,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941578730485,1,False,False,False,False,True,False,False,False,False,False,False,False,False
720575941453931059,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941479901314,1,False,False,False,True,False,False,False,False,False,False,False,False,False
720575941497477282,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941685549324,1,False,False,False,True,False,False,False,False,False,False,False,False,False
720575941472450346,2,False,False,False,True,False,False,False,True,False,False,False,False,False
720575941430548399,3,False,True,False,True,False,False,False,True,False,False,False,False,False
720575941632529568,1,False,False,False,False,False,False,False,False,False,True,False,False,False
720575941470109815,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941577527641,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941578783221,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941515063801,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941548409377,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941571547912,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941537553277,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941500564363,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941528671179,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941489083596,2,False,True,False,False,False,False,False,True,False,False,False,False,False
720575941534180842,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941562721938,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941482483654,1,False,False,False,False,False,False,False,True,False,False,False,False,False
720575941474552372,2,False,False,True,False,True,False,False,False,False,False,False,False,False
720575941510850124,1,False,False,False,False,False,False,True,False,False,False,False,False,False
720575941481436157,1,False,False,False,False,False,False,True,False,False,False,False,False,False
720575941525217892,1,False,True,False,False,False,False,False,False,False,False,False,False,False
720575941623213308,1,False,True,False,False,False,False,False,False,False,False,False,False,False
720575941553768705,1,False,True,False,False,False,False,False,False,False,False,False,False,False
720575941577708889,1,False,True,False,False,False,False,False,False,False,False,False,False,False
720575941545430377,1,False,True,False,False,False,False,False,False,False,False,False,False,False
720575941470236023,1,False,True,False,False,False,False,False,False,False,False,False,False,False
720575941449126325,1,False,True,False,False,False,False,False,False,False,False,False,False,False
720575941534146538,1,False,True,False,False,False,False,False,False,False,False,False,False,False
720575941594653991,1,False,False,False,False,False,False,False,False,False,False,True,False,False
