banc_888_id,supervoxel_id,position,root_626,root_850,root_888,root_890,nucleus_id,proofread,roughly_proofread,status,side,root_position,root_position_nm,root_region,region,hemilineage,nerve,tract,neuromere,flow,super_class,cell_class,cell_sub_class,cell_type,fafb_cell_type,fafb_alignment_cell_type,manc_cell_type,malecns_cell_type,hemibrain_cell_type,fanc_cell_type,fafb_match,manc_match,malecns_match,hemibrain_match,fanc_match,fafb_nblast_match,manc_nblast_match,hemibrain_nblast_match,fanc_nblast_match,malecns_nblast_match,sexually_dimorphic,cluster,manual_cluster,super_cluster,cns_network,body_part_sensory,body_part_effector,peripheral_target_type,cell_function_detailed,neurotransmitter_predicted,neurotransmitter_score,neurotransmitter_verified,neuropeptide_verified,l2_nodes,l2_cable_length_um,volume_nm3,input_connections,output_connections,input_side_index,output_side_index,mitochondria,mitochondria_volume,pd_width,segregation_index,seed_01,seed_02,seed_03,seed_04,seed_05,seed_06,seed_07,seed_08,seed_09,seed_10,seed_11,seed_12,seed_13,seed_14,root_id,id,nucleus_supervoxel_id,nucleus_position,nucleus_position_nm,cell_id,soma_dcv_count,soma_dcv_density,voxels,notes,status_text,cns_cluster,cell_type_source,side_axon,neck_connective,known_nt_source,known_nt,top_nt,top_nt_conf,cell_type_neurotransmitter_predicted,neurotransmitter_predicted_v1,neurotransmitter_predicted_v2,neurotransmitter_predicted_v3,neurotransmitter_score_v1,neurotransmitter_score_v2,neurotransmitter_score_v3,cell_type_tomke,cell_type_source_text,other_names,morphology_group,banc_match,banc_match_supervoxel_id,banc_png_match,banc_png_match_supervoxel_id,banc_nblast_match,fafb_ntac_cell_type,fafb_alignment_super_class,fafb_alignment_runner_up,fafb_alignment_match,fafb_alignment_confidence,fafb_alignment_decision,banc_nblast_match_supervoxel_id,banc_nblast,fafb_png_match,fafb_nblast,manc_png_match,manc_nblast,fanc_png_match,fanc_nblast,hemibrain_png_match,hemibrain_nblast,fafb_super_class,manc_super_class,malecns_png_match,malecns_nblast,an_type,auto_an_type,dn_type,auto_dn_type,fafb_cell_class,manc_cell_class,fafb_cell_sub_class,manc_cell_sub_class,ngl_link,cell_info_id,cell_info_user_id,cell_ids_position,cell_ids_supervoxel_id,cell_ids_position_626,cell_ids_position_nm,cell_ids_position_nm_626,cell_ids_id,cell_ids_id_626,cell_ids_tag,root_626_codex,uploaded_to_codex_annotations,_locked,_locked_by,_archived,_creator,_ctime,_last_modifier,_mtime,cell_sub_type,neurotransmitter,cell_function,UMAP1,UMAP2,clusterno,label,colours,nerve_side,body_part_effector2
720575941495589499,75443541773973187,"98989, 245762, 6562",720575941495589499,720575941495589499,720575941495589499,NA,72904013577716454,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,FABG_PREFERRED,IN_NERVE,LR_TYPE_CONFLICT",left,"99488, 243280, 6762","397952, 973120, 304290",MANC_vnc_ANm,ventral_nerve_cord,NA,abdominal_nerve_trunk,NA,A8,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,EFFabg96f,NA,NA,MNad62,auto:MNad68,NA,NA,NA,14329,NA,NA,NA,NA,163733,NA,25721,800478,female-specific,EFF_03,EFF_03,abdomen-positioning,NA,NA,abdomen,NA,NA,octopamine,0.3458,NA,NA,728,2690.04,17986140160,1494,101,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_02,NA,720575941495589499,NA,720575941495589499,720575941495589499,75443404401983598,"99488, 243280, 6762","397952, 973120, 304290",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,IN_NERVE,LR_TYPE_CONFLICT",NA,wang_lab,NA,NA,NA,NA,NA,NA,acetylcholine,octopamine,octopamine,octopamine,0.5179,0.3458,0.3458,NA,NA,CMU-like,NA,720575941577595125,75021260387703874,NA,NA,720575941595182629,NA,NA,NA,NA,NA,NA,75021329241399945,0.47,NA,NA,NA,0.39,NA,0.45,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,412406,27,"98989, 245762, 6562",75443541773973187,"98989,245762,6562","395956, 983048, 295290","395956, 983048, 295290",12635,12601,012635,720575941495589499,NA,NA,NA,FALSE,NA,2024-08-05T19:17:52Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:15Z,EFFabg96f_A8,octopamine,NA,5.079103553795041,2.3076149264057007,03,NA,#CB9579,left,abdomen
720575941587267895,75584004384384189,"102482, 239495, 6543",720575941587267895,720575941587267895,720575941587267895,NA,72904013577716514,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,MALECNS_ALT_MATCH,FABG_PREFERRED,IN_NERVE",left,"100848, 241312, 6790","403392, 965248, 305550",MANC_vnc_ANm,ventral_nerve_cord,19A,abdominal_nerve_trunk,NA,A4,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,EFFabg11,NA,NA,MNad11,MNad02,NA,NA,NA,18692,808208,NA,NA,NA,14241,NA,24497,808208,isomorphic,EFF_07,EFF_07,abdomen motor 1,NA,NA,abdomen,NA,NA,octopamine,0.6426,NA,NA,333,1152.07,9389582848,755,25,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_01,NA,720575941587267895,NA,720575941587267895,720575941587267895,75513704426784265,"100848, 241312, 6790","403392, 965248, 305550",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,IN_NERVE,LR_TYPE_CONFLICT",NA,wang_lab,NA,NA,NA,NA,NA,NA,octopamine,NA,octopamine,NA,0,0.6426,0,NA,NA,NA,NA,720575941513210371,75161860504461122,NA,NA,720575941513210371,NA,NA,NA,NA,NA,NA,75021191802617529,0.6,NA,NA,NA,0.4,NA,0.43,NA,NA,NA,NA,808208,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,355376,17,"102482, 239495, 6543",75584004384384189,"102482,239495,6543","409928, 957980, 294435","409928, 957980, 294435",12636,12602,012636,720575941587267895,NA,NA,NA,FALSE,NA,2024-08-05T19:17:52Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:15Z,EFFabg11_A4,octopamine,NA,2.5408746843568677,1.037807826109681,07,NA,#E6A82C,left,abdomen
720575941489144039,75583935598043262,"103515, 235753, 6376",720575941489144039,720575941489144039,720575941489144039,NA,72904013577715984,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,FABG_PREFERRED,IN_NERVE,LR_TYPE_CONFLICT",left,"104080, 238944, 6649","416320, 955776, 299205",MANC_vnc_ANm,ventral_nerve_cord,06A,abdominal_nerve_trunk,NA,A4,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,EFFabg15,NA,NA,MNad05,NA,NA,NA,NA,102953,NA,NA,NA,NA,17157,NA,23614,NA,dimorphic,EFF_07,EFF_07,abdomen motor 1,NA,NA,abdomen,NA,NA,octopamine,0.5349,NA,NA,186,692.1,7774972160,475,13,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_01,NA,720575941489144039,NA,720575941489144039,720575941489144039,75584004384695600,"104080, 238944, 6649","416320, 955776, 299205",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,IN_NERVE,LR_TYPE_CONFLICT",NA,wang_lab,NA,NA,NA,NA,glutamate,NA,acetylcholine,NA,octopamine,NA,0,0.5349,0,NA,wilson_lab,NA,NA,720575941565200438,75442991883817608,NA,NA,720575941528213158,NA,NA,NA,NA,NA,NA,75091491760331862,0.65,NA,NA,29602,0.4,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355562,103,"103515, 235753, 6376",75583935598043262,"103515,235753,6376","414060, 943012, 286920","414060, 943012, 286920",12637,12603,012637,720575941489144039,NA,NA,NA,FALSE,NA,2024-08-05T19:17:52Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:15Z,EFFabg15_A4,octopamine,NA,1.9365311080000998,0.8645392695148326,07,NA,#E6A82C,left,abdomen
720575941608330605,75513566920714453,"101067, 236405, 6535",720575941608330605,720575941608330605,720575941608330605,NA,72904013577715933,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,FABG_PREFERRED,IN_NERVE,IN_VIGNETTE",left,"102800, 239808, 6640","411200, 959232, 298800",MANC_vnc_ANm,ventral_nerve_cord,06A,abdominal_nerve_trunk,NA,A4,efferent,visceral_circulatory,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EFFabg46,NA,NA,MNad09,NA,NA,NA,NA,16730,NA,NA,NA,NA,14883,NA,26405,NA,isomorphic,EFF_05,EFF_05,abdomen-ureter,NA,NA,abdomen,NA,NA,NA,0,NA,NA,229,841.4,1587729920,255,6,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941608330605,NA,720575941608330605,720575941608330605,75584073104132179,"102800, 239808, 6640","411200, 959232, 298800",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_NERVE,IN_VIGNETTE,LR_TYPE_CONFLICT",NA,wang_lab,NA,NA,NA,NA,glutamate,NA,acetylcholine,NA,NA,NA,0,0,0,NA,wilson_lab,NA,NA,720575941503503410,75161998077390775,NA,NA,720575941503503410,NA,NA,NA,NA,NA,NA,75161998077390775,0.54,NA,NA,15529,0.49,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101067, 236405, 6535",75513566920714453,"101067,236405,6535","404268, 945620, 294075","404268, 945620, 294075",12638,12604,012638,720575941608330605,NA,NA,NA,FALSE,NA,2024-08-05T19:17:52Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:15Z,EFFabg46_A4,NA,NA,7.273880565666379,1.0476371088703011,05,NA,#F94040,left,abdomen
720575941628672825,75864929538053683,"111724, 222873, 6239",720575941502353035,720575941628672825,720575941628672825,NA,72904013577715803,TRUE,FALSE,"TRACING_ISSUE,HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,FABG_PREFERRED,IN_NERVE,IN_VIGNETTE,TRACING_ISSUE_2,SENT_TO_PRINCETON_TRACING",left,"99744, 237936, 6723","398976, 951744, 302535",MANC_vnc_ANm,ventral_nerve_cord,NA,abdominal_nerve_trunk,NA,A2,efferent,visceral_circulatory,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EFFabg36,NA,NA,MNad18,MNad18,NA,auto:ANXXX202,NA,12209,817927,NA,NA,NA,12445,NA,13625,817927,isomorphic,EFF_04,EFF_04,energy homeostasis,NA,NA,abdomen,NA,"Dh44,Lk",octopamine,0.6108,NA,"Dh44,Lk",195,940.73,12269731328,179,18,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_06,NA,720575941628672825,NA,720575941628672825,720575941628672825,75443266962919850,"99744, 237936, 6723","398976, 951744, 302535",NA,NA,NA,NA,NA,"TRACING_ISSUE,HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_NERVE,IN_VIGNETTE,TRACING_ISSUE_2,SENT_TO_PRINCETON_TRACING",NA,wang_lab,NA,NA,NA,NA,glutamate,NA,octopamine,NA,octopamine,NA,0,0.6108,0,NA,wilson_lab,NA,NA,720575941596267121,75513016963310623,NA,NA,720575941625962395,NA,NA,NA,NA,NA,NA,75935297879992380,0.31,NA,NA,11572,0.56,NA,0.39,NA,NA,NA,NA,817927,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"111724, 222873, 6239",75864929538053683,"111724,222873,6239","446896, 891492, 280755","446896, 891492, 280755",12639,12605,012639,720575941502353035,NA,NA,NA,FALSE,NA,2024-08-05T19:17:52Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:15Z,EFFabg36_A2,"Dh44,Lk","diuresis,stress_tolerance,pain_threshold",7.831568325065793,0.2574807444293833,04,EFFabg36,#D92929,left,abdomen
720575941652910804,75654098250337558,"105340, 231113, 6423",720575941652910804,720575941652910804,720575941652910804,NA,72904013577716194,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,FABG_PREFERRED,IN_NERVE",left,"102544, 238736, 6687","410176, 954944, 300915",MANC_vnc_ANm,ventral_nerve_cord,19A,abdominal_nerve_trunk,NA,A3,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,EFFabg11,NA,NA,MNad11,MNad11,NA,NA,NA,13999,806061,NA,NA,NA,15376,NA,23978,806061,isomorphic,EFF_07,EFF_07,abdomen motor 1,NA,NA,abdomen,NA,NA,octopamine,0.4616,NA,NA,NA,NA,12106333184,669,24,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_01,NA,720575941652910804,NA,720575941652910804,720575941652910804,75584004451201898,"102544, 238736, 6687","410176, 954944, 300915",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,IN_NERVE",NA,wang_lab,NA,NA,NA,NA,gaba,NA,octopamine,NA,octopamine,NA,0,0.4616,0,NA,"seung_lab,wilson_lab",NA,NA,720575941612641433,75372623072938667,NA,NA,720575941612641433,NA,NA,NA,NA,NA,NA,75372623072938667,0.57,NA,NA,13999,0.4,NA,0.54,NA,NA,NA,NA,806061,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,376335,1081,"105340, 231113, 6423",75654098250337558,"105340,231113,6423","421360, 924452, 289035","421360, 924452, 289035",12640,12606,012640,720575941652910804,NA,NA,NA,FALSE,NA,2024-08-05T19:17:52Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:15Z,EFFabg11_A3,octopamine,NA,2.4863798861734283,1.006991986342225,07,NA,#E6A82C,left,abdomen
720575941652917972,75302735565848405,"95218, 244506, 6449",720575941652917972,720575941652917972,720575941652917972,NA,72904013577716060,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,FABG_PREFERRED,IN_NERVE",left,"103616, 243264, 6655","414464, 973056, 299475",MANC_vnc_ANm,ventral_nerve_cord,06A,abdominal_nerve_trunk,NA,A5,efferent,visceral_circulatory,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EFFabg46,NA,NA,MNad09,MNad09,NA,NA,NA,15529,806779,NA,NA,NA,21781,NA,26405,805067,isomorphic,EFF_05,EFF_05,abdomen-ureter,NA,NA,abdomen,NA,NA,acetylcholine,0.7687,NA,NA,259,930.01,8640355072,203,38,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_03,NA,720575941652917972,NA,720575941652917972,720575941652917972,75584141823809039,"103616, 243264, 6655","414464, 973056, 299475",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,IN_NERVE",NA,wang_lab,NA,NA,NA,NA,NA,NA,acetylcholine,NA,acetylcholine,NA,0,0.7687,0,NA,NA,NA,NA,720575941593631013,75091629199492445,NA,NA,720575941593631013,NA,NA,NA,NA,NA,NA,75091629199492445,0.56,NA,NA,NA,0.4,NA,0.4,NA,NA,NA,NA,806779,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,412643,27,"95218, 244506, 6449",75302735565848405,"95218,244506,6449","380872, 978024, 290205","380872, 978024, 290205",12641,12607,012641,720575941652917972,NA,NA,NA,FALSE,NA,2024-08-05T19:17:52Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:15Z,EFFabg46_A5,acetylcholine,NA,7.055961215995969,1.3359798231799918,05,NA,#F94040,left,abdomen
720575941522130763,75513566853873214,"100510, 236267, 6375",720575941522130763,720575941522130763,720575941522130763,NA,72974381919240730,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,FABG_PREFERRED,IN_NERVE",left,"110000, 241312, 5278","440000, 965248, 237510",COURT_vnc_ABDNM,ventral_nerve_cord,06A,abdominal_nerve_trunk,NA,A3,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,EFFabg14,NA,NA,MNad19,MNad10,NA,NA,NA,13719,803904,NA,NA,NA,16825,NA,25093,NA,dimorphic,EFF_07,EFF_07,abdomen motor 1,NA,NA,abdomen,NA,NA,gaba,0.5914,NA,NA,673,2172.55,13830668032,2276,72,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_01,NA,720575941522130763,NA,720575941522130763,720575941522130763,75795179000880871,"110000, 241312, 5278","440000, 965248, 237510",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,IN_NERVE",NA,wang_lab,NA,NA,NA,NA,unknown,NA,gaba,octopamine,gaba,gaba,0.4507,0.5914,0.5914,NA,wilson_lab,NA,NA,720575941508227874,75161929291007898,NA,NA,720575941508227874,NA,NA,NA,NA,NA,NA,75161929291007898,0.58,NA,NA,153863,0.4,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100510, 236267, 6375",75513566853873214,"100510,236267,6375","402040, 945068, 286875","402040, 945068, 286875",12645,12611,012645,720575941522130763,NA,NA,NA,FALSE,NA,2024-08-05T19:17:52Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:15Z,EFFabg14_A3,gaba,NA,2.0162534249357513,1.5235389509876098,07,NA,#E6A82C,left,abdomen
720575941496963657,75583798158805311,"102791, 231663, 6273",720575941496963657,720575941496963657,720575941496963657,NA,72974381919240720,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,MALECNS_ALT_MATCH,FABG_PREFERRED,IN_NERVE,LR_TYPE_CONFLICT",left,"109024, 241008, 5175","436096, 964032, 232875",COURT_vnc_ABDNM,ventral_nerve_cord,06A,abdominal_nerve_trunk,NA,A3,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,EFFabg14,NA,NA,MNad19,MNad01,NA,NA,NA,13719,802003,NA,NA,NA,18692,NA,23850,NA,dimorphic,EFF_07,EFF_07,abdomen motor 1,NA,NA,abdomen,NA,NA,gaba,0.7926,NA,NA,339,1154.75,4495493888,663,82,-1,-1,59,285589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_01,NA,720575941496963657,NA,720575941496963657,720575941496963657,75795179000619951,"109024, 241008, 5175","436096, 964032, 232875",NA,NA,NA,NA,NA,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,IN_NERVE,LR_TYPE_CONFLICT",NA,wang_lab,NA,NA,NA,NA,glutamate,NA,gaba,NA,gaba,NA,0,0.7926,0,NA,"seung_lab,wilson_lab",NA,NA,720575941593984645,75443060670221311,NA,NA,720575941554833572,NA,NA,NA,NA,NA,NA,75302460352341395,0.54,NA,NA,12638,0.4,NA,0.49,NA,NA,NA,NA,807681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116717,13,"102791, 231663, 6273",75583798158805311,"102791,231663,6273","411164, 926652, 282285","411164, 926652, 282285",12646,12612,012646,720575941496963657,NA,NA,NA,FALSE,NA,2024-08-05T19:17:52Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:15Z,EFFabg14_A3,gaba,NA,1.95406868694049,1.2149995604236459,07,NA,#E6A82C,left,abdomen
720575941480476358,75513498067046986,"100603, 234134, 6033",720575941480476358,720575941480476358,720575941480476358,NA,72974381919240421,TRUE,FALSE,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,IN_NERVE",left,"106480, 238784, 5157","425920, 955136, 232065",COURT_vnc_ABDNM,ventral_nerve_cord,00B,abdominal_nerve_trunk,NA,A4,efferent,visceral_circulatory,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EN00B026,NA,NA,EN00B026,EN00B026,NA,NA,NA,18053,818993,NA,NA,NA,31378,NA,23857,818993,isomorphic,EFF_15,EFF_15,abdomen-ureter,NA,NA,abdomen,NA,NA,octopamine,0.7567,octopamine,NA,NA,NA,4221214976,87,53,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_03,NA,720575941480476358,NA,720575941480476358,720575941480476358,75654372792736137,"106480, 238784, 5157","425920, 955136, 232065",NA,NA,NA,NA,NA,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,IN_NERVE",NA,wilson_lab,NA,NA,NA,NA,gaba,NA,octopamine,octopamine,octopamine,octopamine,1,0.7567,0.7567,NA,wilson_lab,NA,NA,720575941470291319,75513498066826927,NA,NA,720575941544720133,NA,NA,NA,NA,NA,NA,75583866676810489,0.35,NA,NA,18053,0.4,NA,0.49,NA,NA,NA,NA,818993,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,366608,17,"100603, 234134, 6033",75513498067046986,"100603,234134,6033","402412, 936536, 271485","402412, 936536, 271485",12648,12614,012648,720575941480476358,NA,NA,NA,FALSE,NA,2024-08-05T19:17:53Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:15Z,EN00B026_A4,octopamine,NA,6.196115100883668,0.02895188719824308,15,NA,#6C5D9E,left,abdomen
720575941536453106,75724260702335485,"108094, 223933, 6080",720575941536453106,720575941536453106,720575941536453106,NA,72974381919240805,TRUE,FALSE,"TRACING_ISSUE,HAS_MANUAL_ANNOTATION,FABG_PREFERRED,IN_NERVE",left,"108672, 237824, 5274","434688, 951296, 237330",COURT_vnc_MetaNM-T3,ventral_nerve_cord,06A,left_fourth_abdominal_nerve,NA,A2,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,EFFabg14,NA,NA,MNad10,MNad10,NA,NA,NA,14602,803946,NA,NA,NA,157219,NA,23978,803946,dimorphic,EFF_07,EFF_07,abdomen motor 1,NA,NA,abdomen,NA,NA,gaba,0.4291,NA,NA,604,1989.88,2598679808,1727,37,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_01,NA,720575941536453106,NA,720575941536453106,720575941536453106,75795110281416183,"108672, 237824, 5274","434688, 951296, 237330",NA,NA,NA,NA,NA,"TRACING_ISSUE,HAS_MANUAL_ANNOTATION,IN_NERVE",NA,wang_lab,NA,NA,NA,NA,NA,NA,gaba,NA,gaba,NA,0,0.4291,0,NA,NA,NA,NA,720575941588920631,75232160529436272,NA,NA,720575941508536530,NA,NA,NA,NA,NA,NA,75372623072760534,0.39,NA,NA,NA,0.4,NA,0.51,NA,NA,NA,NA,803946,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108094, 223933, 6080",75724260702335485,"108094,223933,6080","432376, 895732, 273600","432376, 895732, 273600",12649,12615,012649,720575941536453106,NA,NA,NA,FALSE,NA,2024-08-05T19:17:53Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:15Z,EFFabg14_A2,gaba,NA,1.68665259530467,1.3524142542560433,07,NA,#E6A82C,left,abdomen
720575941409050795,75372966871103366,"98087, 241045, 6458",720575941409050795,720575941409050795,720575941409050795,NA,72974382254785379,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,FABG_PREFERRED,IN_NERVE",left,"107536, 241856, 6593","430144, 967424, 296685",MANC_vnc_ANm,ventral_nerve_cord,NA,abdominal_nerve_trunk,NA,A4,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,EFFabg19,NA,NA,MNad06,NA,NA,NA,NA,15059,NA,NA,NA,NA,17683,NA,25519,NA,isomorphic,EFF_03,EFF_03,abdomen motor 1,NA,NA,abdomen,NA,NA,octopamine,0.7335,NA,NA,NA,NA,6838661888,531,15,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_02,NA,720575941409050795,NA,720575941409050795,720575941409050795,75724879311826096,"107536, 241856, 6593","430144, 967424, 296685",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,IN_NERVE",NA,wang_lab,NA,NA,NA,NA,NA,NA,acetylcholine,NA,octopamine,NA,0,0.7335,0,NA,NA,NA,NA,720575941562061568,75372966737356620,NA,NA,720575941562109440,NA,NA,NA,NA,NA,NA,75372966804353278,0.4,NA,NA,NA,0.39,NA,0.4,NA,NA,NA,NA,810069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98087, 241045, 6458",75372966871103366,"98087,241045,6458","392348, 964180, 290610","392348, 964180, 290610",12654,12619,012654,720575941409050795,NA,NA,NA,FALSE,NA,2024-08-05T19:17:53Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:15Z,EFFabg19_A4,octopamine,NA,5.088557804130734,2.044639710493837,03,NA,#CB9579,left,abdomen
720575941598642729,75513635639723517,"100393, 238821, 6403",720575941598642729,720575941598642729,720575941598642729,NA,72974382254784771,TRUE,FALSE,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,FABG_PREFERRED,IN_NERVE,LR_TYPE_CONFLICT",left,"110080, 238832, 6385","440320, 955328, 287325",MANC_vnc_ANm,ventral_nerve_cord,06A,abdominal_nerve_trunk,NA,A4,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,EFFabg14,NA,NA,MNad16,MNad05,NA,auto:INXXX301,NA,12389,806643,NA,NA,NA,13188,NA,26525,811999,dimorphic,EFF_07,EFF_07,abdomen motor 1,NA,NA,abdomen,NA,NA,octopamine,0.5849,NA,NA,401,1428.82,12682009856,935,17,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EFF_01,NA,720575941598642729,NA,720575941598642729,720575941598642729,75795110550065308,"110080, 238832, 6385","440320, 955328, 287325",NA,NA,NA,NA,NA,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,IN_NERVE,LR_TYPE_CONFLICT",NA,wang_lab,NA,NA,NA,NA,NA,NA,acetylcholine,NA,octopamine,NA,0,0.5849,0,NA,NA,NA,NA,720575941663433340,75232160529384677,NA,NA,720575941663433340,NA,NA,NA,NA,NA,NA,75232160529384677,0.52,NA,NA,NA,0.4,NA,0.4,NA,NA,NA,NA,811999,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,412308,27,"100393, 238821, 6403",75513635639723517,"100393,238821,6403","401572, 955284, 288135","401572, 955284, 288135",12655,12620,012655,720575941598642729,NA,NA,NA,FALSE,NA,2024-08-05T19:17:54Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-05-16T23:06:15Z,EFFabg14_A4,octopamine,NA,1.9544547983787666,0.8266457358081687,07,NA,#E6A82C,left,abdomen
