banc_850_id,supervoxel_id,position,root_626,root_850,nucleus_id,proofread,roughly_proofread,status,side,root_position,root_position_nm,root_region,region,hemilineage,nerve,neuromere,flow,super_class,cell_class,cell_sub_class,cell_type,fafb_cell_type,manc_cell_type,malecns_cell_type,hemibrain_cell_type,fanc_cell_type,fafb_match,manc_match,malecns_match,hemibrain_match,fanc_match,fafb_nblast_match,manc_nblast_match,hemibrain_nblast_match,fanc_nblast_match,malecns_nblast_match,sexually_dimorphic,cluster,manual_cluster,super_cluster,cns_network,body_part_sensory,body_part_effector,peripheral_target_type,cell_function_detailed,neurotransmitter_predicted,neurotransmitter_score,neurotransmitter_verified,neuropeptide_verified,l2_nodes,l2_cable_length_um,volume_nm3,input_connections,output_connections,input_side_index,output_side_index,mitochondria,mitochondria_volume,pd_width,segregation_index,seed_00,seed_01,seed_02,seed_03,seed_04,seed_05,seed_06,seed_07,seed_08,seed_09,seed_10,seed_11,seed_12,seed_13,seed_14,root_id,id,nucleus_supervoxel_id,nucleus_position,nucleus_position_nm,cell_id,soma_dcv_count,soma_dcv_density,voxels,notes,status_text,cns_cluster,cell_type_source,side_axon,neck_connective,known_nt_source,known_nt,top_nt,top_nt_conf,cell_type_neurotransmitter_predicted,neurotransmitter_predicted_v1,neurotransmitter_predicted_v2,neurotransmitter_predicted_v3,neurotransmitter_score_v1,neurotransmitter_score_v2,neurotransmitter_score_v3,cell_type_tomke,cell_type_source_text,other_names,morphology_group,banc_match,banc_match_supervoxel_id,banc_png_match,banc_png_match_supervoxel_id,banc_nblast_match,fafb_ntac_cell_type,fafb_alignment_cell_type,fafb_alignment_runner_up,fafb_alignment_match,fafb_alignment_confidence,fafb_alignment_decision,banc_nblast_match_supervoxel_id,banc_nblast,fafb_png_match,fafb_nblast,manc_png_match,manc_nblast,fanc_png_match,fanc_nblast,hemibrain_png_match,hemibrain_nblast,fafb_super_class,manc_super_class,malecns_png_match,malecns_nblast,an_type,auto_an_type,dn_type,auto_dn_type,fafb_cell_class,manc_cell_class,fafb_cell_sub_class,manc_cell_sub_class,ngl_link,cell_info_id,cell_info_user_id,cell_ids_position,cell_ids_position_nm,cell_ids_id,cell_ids_id_626,cell_ids_tag,root_626_codex,uploaded_to_codex_annotations,_locked,_locked_by,_archived,_creator,_ctime,_last_modifier,_mtime,cell_sub_type,neurotransmitter,cell_function,UMAP1,UMAP2,clusterno,label,colours,nerve_side,body_part_effector2
720575941461139981,75654441915082809,"106044, 241245, 6758",720575941461139981,720575941461139981,72974382321894008,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,IN_NERVE,LR_TYPE_CONFLICT",left,"106112, 241440, 6724","424448, 965760, 302580",MANC_vnc_ANm,ventral_nerve_cord,06A,abdominal_nerve_trunk,A4,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,MNad08,NA,MNad16,MNad08,NA,auto:INXXX301,NA,153863,806355,NA,NA,NA,163496,NA,26525,NA,isomorphic,EFF_07,EFF_07,abdomen motor 1,NA,unknown,abdomen,NA,NA,acetylcholine,0.6946,NA,NA,570,2044.34,13825150720,1939,239,-1,-1,57,374305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941461139981,NA,720575941461139981,720575941461139981,75654441914976262,"106112, 241440, 6724","424448,965760,302580",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,IN_NERVE,LR_TYPE_CONFLICT",NA,wilson_lab,NA,NA,NA,NA,unknown,NA,acetylcholine,acetylcholine,acetylcholine,acetylcholine,0.4706,0.6946,0.6946,NA,wilson_lab,NA,NA,720575941483452346,75021191735256308,NA,NA,720575941524155467,NA,NA,NA,NA,NA,NA,75232229248846268,0.4,NA,NA,153863,0.4,NA,0.41,NA,NA,NA,NA,1051195433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106044,241245,6758","424176, 964980, 304110",12630,12630,012630,720575941461139981,NA,NA,NA,FALSE,NA,2024-08-05T19:17:54Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:48:11Z,MNad08_A4,acetylcholine,NA,2.1590858196250795,1.4770756998737191,07,NA,#E6A82C,left,abdomen
720575941533309194,75373035523781063,"96806, 242710, 6324",720575941533309194,720575941533309194,72974382254785720,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_VIGNETTE",left,"106656, 244288, 6565","426624, 977152, 295425",MANC_vnc_ANm,ventral_nerve_cord,TBD,abdominal_nerve_trunk,A3,efferent,motor,thoracic_abdominal_segmental_motor_neuron,thoracic_abdominal_segmental_motor_neuron,ENXXX226,NA,ENXXX226,ENXXX226,NA,NA,NA,18264,819651,NA,NA,NA,18732,NA,23718,819651,isomorphic,EFF_16,EFF_16,thoracic-abdominal,NA,unknown,thoracic_abdominal,unknown_thoracic_abdominal_segmental,NA,NA,0,NA,NA,259,1127.76,5318794752,136,4,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941533309194,NA,720575941533309194,720575941533309194,75724948031189933,"106656, 244288, 6565","426624,977152,295425",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_VIGNETTE",NA,wilson_lab,NA,NA,NA,NA,glutamate,NA,serotonin,NA,NA,NA,0,0,0,NA,wilson_lab,NA,NA,720575941507184478,75513154469675149,NA,NA,720575941391802372,NA,NA,NA,NA,NA,NA,75021191601494926,0.72,NA,NA,19284,0.4,NA,0.34,NA,NA,NA,NA,819651,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96806,242710,6324","387224, 970840, 284580",12631,12631,012631,720575941533309194,NA,NA,NA,FALSE,NA,2024-08-05T19:17:54Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:18:55Z,ENXXX226_A3,NA,NA,6.281654918693723,-0.8050692042629385,16,NA,#843993,left,NA
720575941571708424,75443335615500642,"99360,239758,6546",720575941571708424,720575941571708424,72974382321893587,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,IN_NERVE",left,"106384, 240816, 6623","425536, 963264, 298035",MANC_vnc_ANm,ventral_nerve_cord,TBD,abdominal_nerve_trunk,A4,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,MNad05,NA,MNad05,MNad05,NA,NA,NA,102953,NA,NA,NA,NA,34093,NA,25333,NA,isomorphic,EFF_07,EFF_07,abdomen motor 1,NA,unknown,abdomen,NA,NA,NA,0,NA,NA,256,778.68,4336990464,587,28,-1,-1,32,135300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941571708424,NA,720575941571708424,720575941571708424,75654441848275138,"106384, 240816, 6623","425536,963264,298035",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,IN_NERVE",NA,seung_lab,NA,NA,NA,NA,glutamate,NA,acetylcholine,NA,NA,NA,0,0,0,NA,seung_lab,NA,NA,720575941629134050,75021122948725097,NA,NA,720575941524155467,NA,NA,NA,NA,NA,NA,75232229248846268,0.46,NA,NA,NA,0.4,NA,0.44,NA,NA,NA,NA,810241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376349,1081,"99360,239758,6546","397440, 959032, 294570",12632,12632,012632,720575941571708424,NA,NA,NA,FALSE,NA,2024-08-05T19:17:54Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:48:11Z,MNad05_A4,NA,NA,1.971917254046322,0.7884153166492315,07,NA,#E6A82C,left,abdomen
720575941547371325,75654373195706682,"106352, 238595, 6789",720575941547371325,720575941547371325,72974382321894388,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_NERVE,IN_VIGNETTE",left,"106272, 238800, 6779","425088, 955200, 305055",MANC_vnc_ANm,ventral_nerve_cord,putative_primary,abdominal_nerve_trunk,A2,efferent,motor,unknown_thoracic_abdominal_motor_neuron,unknown_thoracic_abdominal_motor_neuron,ENXXX226,NA,ENXXX226,ENXXX226,NA,NA,NA,21473,NA,NA,22229,NA,18997,NA,22229,NA,isomorphic,EFF_16,EFF_16,thoracic-abdominal,NA,unknown,thoracic_abdominal,unknown_thoracic_abdominal_segmental,NA,glutamate,0.4796,NA,NA,205,869.53,13255242496,136,64,-1,-1,35,123092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941547371325,NA,720575941547371325,720575941547371325,75654373195675075,"106272, 238800, 6779","425088,955200,305055",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_NERVE,IN_VIGNETTE",NA,"seung_lab,wilson_lab",NA,NA,NA,NA,glutamate,NA,serotonin,NA,glutamate,NA,0,0.4796,0,NA,"seung_lab,wilson_lab",NA,NA,720575941458041247,75232229248400985,NA,NA,720575941458041247,NA,NA,NA,NA,NA,NA,75232229248400985,0.65,NA,NA,19420,0.39,22229,0.4,NA,NA,NA,NA,820141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376350,1081,"106352,238595,6789","425408, 954380, 305505",12633,12633,012633,720575941547371325,NA,NA,NA,FALSE,NA,2024-08-05T19:17:54Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:18:55Z,ENXXX226_A2,glutamate,NA,6.2977729683153045,-0.6563070377628467,16,NA,#843993,left,NA
720575941504763842,75935092123753192,"112648, 215301, 6221",720575941504763842,720575941504763842,72974244815831299,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,IN_NERVE,TRACING_ISSUE_2,SENT_TO_PRINCETON_TRACING",left,"109984, 221440, 6393","439936, 885760, 287685",MANC_vnc_ANm,ventral_nerve_cord,TBD,left_second_abdominal_nerve,A1,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,MNad30,NA,MNad30,MNad30,NA,NA,NA,16068,809484,NA,NA,NA,14871,NA,21614,806014,isomorphic,EFF_07,EFF_07,abdomen motor 1,NA,unknown,abdomen,NA,NA,acetylcholine,0.4727,NA,NA,276,1031.37,29405030656,205,19,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941504763842,NA,720575941504763842,720575941504763842,75794560794326402,"109984, 221440, 6393","439936,885760,287685",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,IN_NERVE,TRACING_ISSUE_2,SENT_TO_PRINCETON_TRACING",NA,wilson_lab,NA,NA,NA,NA,acetylcholine,NA,acetylcholine,NA,acetylcholine,NA,0,0.4727,0,NA,wilson_lab,NA,NA,720575941720592698,75653410854557499,NA,NA,720575941542184477,NA,NA,NA,NA,NA,NA,75161654345820493,0.39,NA,NA,16278,0.55,NA,0.5,NA,NA,NA,NA,806014,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"112648,215301,6221","450592, 861204, 279945",12648,12648,012648,720575941504763842,NA,NA,NA,FALSE,NA,2024-08-05T19:17:54Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:48:11Z,MNad30,acetylcholine,NA,2.2723866050474073,1.2893692293842172,07,NA,#E6A82C,left,abdomen
720575941538762701,76006148062863735,"116366,236279,6275",720575941538762701,720575941538762701,73044682346594448,TRUE,FALSE,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,MALECNS_ALT_MATCH,LR_TYPE_CONFLICT",left,"115376, 236160, 6626","461504, 944640, 298170",MANC_vnc_LNp_T3_L,ventral_nerve_cord,20B.21B.22B,left_metathoracic_leg_nerve,T3,efferent,motor,leg_motor_neuron,hind_leg_motor_neuron,trochanter_flexor_posterior_soma,NA,Tr flexor MN,Tr flexor MN,NA,auto:IN19A022,NA,166171,1050194310,NA,NA,NA,166171,NA,24565,1050194310,isomorphic,EFF_13,EFF_13,middle-hind leg,NA,unknown,hind_leg,trochanter_flexor_muscle,flex_coxa_trochanter_joint,gaba,0.4139,NA,NA,333,1300.03,10666942464,199,12,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941538762701,NA,720575941538762701,720575941538762701,76006148130207731,"115376, 236160, 6626","461504,944640,298170",NA,NA,NA,NA,NA,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,MALECNS_ALT_MATCH,LR_TYPE_CONFLICT",NA,azevedo,NA,NA,NA,NA,NA,NA,octopamine,NA,gaba,NA,0,0.4139,0,NA,azevedo,Tr/flexor/MN,NA,720575941567194678,75091422772600379,NA,NA,720575941559306355,NA,NA,NA,NA,NA,NA,75231954102413963,0.48,NA,NA,NA,0.31,NA,0.35,NA,NA,NA,NA,1050194310,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116366,236279,6275","465464, 945116, 282375",12652,12652,012652,720575941538762701,NA,NA,NA,FALSE,NA,2024-08-05T19:17:54Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:39:58Z,trochanter_flexor_posterior_soma_T3,gaba,leg_motor,-6.371299182868784,3.3611117640216692,13,trochanter_flexor_posterior_soma,#2D90C1,left,hind leg
720575941458992031,76357510680581255,"125619,221783,6120",720575941458992031,720575941458992031,73044750864744688,TRUE,FALSE,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,MALECNS_ALT_MATCH,LR_TYPE_CONFLICT",left,"121648, 239888, 6027","486592, 959552, 271215",COURT_vnc_MetaNM-T3,ventral_nerve_cord,17X,left_metathoracic_leg_nerve,T3,efferent,motor,leg_motor_neuron,hind_leg_motor_neuron,trochanter_extensor,NA,Tr extensor MN,Sternotrochanter MN,NA,NA,NA,162912,800504,NA,NA,NA,162912,NA,548,NA,isomorphic,EFF_13,EFF_13,middle-hind leg,NA,unknown,hind_leg,trochanter_extensor_muscle,extend_coxa_trochanter_joint,gaba,0.6483,NA,NA,1848,6464.91,43704008960,5971,258,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941458992031,NA,720575941458992031,720575941458992031,76217391667168091,"121648, 239888, 6027","486592,959552,271215",NA,NA,NA,NA,NA,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,MALECNS_ALT_MATCH,LR_TYPE_CONFLICT",NA,azevedo,NA,NA,NA,NA,NA,NA,gaba,gaba,gaba,gaba,0.5562,0.6483,0.6483,NA,azevedo,NA,NA,720575941543372649,75372210487350659,NA,NA,720575941543372649,NA,NA,NA,NA,NA,NA,75302459949641026,0.5,NA,NA,162912,0.48,NA,0.46,NA,NA,NA,NA,800504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125619,221783,6120","502476, 887132, 275400",12666,12666,012666,720575941458992031,NA,NA,NA,FALSE,NA,2024-08-05T19:17:55Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:39:58Z,trochanter_extensor_T3,gaba,leg_motor,-6.669571315742313,3.8743721285541377,13,trochanter_extensor,#2D90C1,left,hind leg
720575941615611923,76005598038321974,"116274, 219271, 5152",720575941519484014,720575941615611923,72974381785023178,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,IN_NERVE",left,"113424, 241024, 4644","453696, 964096, 208980",COURT_vnc_MetaNM-T3,ventral_nerve_cord,TBD,abdominal_nerve_trunk,T3,efferent,visceral_circulatory,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,ENXXX,NA,INXXX045,INXXX045,NA,NA,NA,10917,NA,NA,NA,NA,10917,NA,25084,NA,isomorphic,EFF_13,EFF_13,middle-hind leg,NA,unknown,abdomen,NA,NA,histamine,0.5247,NA,NA,1525,6415.69,44208836608,1270,2964,-1,-1,100,348590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941615611923,NA,720575941615611923,720575941615611923,75935916354722138,"113424, 241024, 4644","453696,964096,208980",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,IN_NERVE",NA,,NA,NA,NA,NA,NA,NA,histamine,histamine,histamine,histamine,0.3688,0.4878,0.4878,NA,NA,NA,NA,720575941516469059,75864723043916469,NA,NA,720575941516469059,NA,NA,NA,NA,NA,NA,75584141286503266,0.24,NA,NA,10917,0.37,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116274,219271,5152","465096, 877084, 231840",12701,12701,012701,720575941519484014,NA,NA,NA,FALSE,NA,2024-08-05T19:17:55Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:39:40Z,ENXXX,histamine,NA,-6.174703990913211,3.2957869806964744,13,NA,#2D90C1,left,abdomen
720575941499865211,76357648119174159,"125270,227223,5987",720575941573038237,720575941499865211,73044750797635820,TRUE,FALSE,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,IN_NERVE",left,"121456, 241920, 5656","485824, 967680, 254520",MANC_vnc_LNp_T3_L,ventral_nerve_cord,19A,left_metathoracic_leg_nerve,T3,efferent,motor,leg_motor_neuron,hind_leg_motor_neuron,accessory_tibia_flexor_C,NA,Ti extensor MN,NA,NA,auto:IN08A005,NA,10347,NA,NA,NA,NA,10258,NA,23606,NA,isomorphic,EFF_13,EFF_13,middle-hind leg,NA,unknown,hind_leg,accessory_tibia_flexor_muscle,flex_femur_tibia_joint,gaba,0.5932,NA,NA,1610,5717.04,25346749696,6220,276,-1,-1,166,1227360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941499865211,NA,720575941499865211,720575941499865211,76217460319240150,"121456, 241920, 5656","485824,967680,254520",NA,NA,NA,NA,NA,"azevedo,HAS_MANUAL_ANNOTATION,MANC_ALT_MATCH,IN_NERVE",NA,azevedo,NA,NA,NA,NA,NA,NA,gaba,gaba,gaba,gaba,0.5168,0.5932,0.5932,NA,azevedo,NA,NA,720575941463793552,74881415917077220,NA,NA,720575941463793552,NA,NA,NA,NA,NA,NA,74881415917077220,0.52,NA,NA,10347,0.5,NA,0.48,NA,NA,NA,NA,800578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125270,227223,5987","501080, 908892, 269415",12702,12702,012702,720575941573038237,NA,NA,NA,FALSE,NA,2024-08-05T19:17:55Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:39:58Z,accessory_tibia_flexor_C_T3,gaba,leg_motor,-6.2880281562574485,3.16128790766791,13,accessory_tibia_flexor_C,#2D90C1,left,hind leg
720575941572856059,75513223189244568,"101892, 225362, 6070",720575941572856059,720575941572856059,72833575845626654,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,MALECNS_ALT_MATCH,IN_NERVE,LR_TYPE_CONFLICT",right,"93488, 231296, 5800","373952, 925184, 261000",MANC_vnc_ANm,ventral_nerve_cord,TBD,abdominal_nerve_trunk,A2,efferent,motor,abdomen_motor_neuron,abdomen_motor_neuron,MNad16,NA,MNad16,MNad08,NA,NA,NA,21057,806124,NA,NA,NA,21057,NA,22977,806124,isomorphic,EFF_07,EFF_07,abdomen motor 1,NA,unknown,abdomen,NA,NA,acetylcholine,0.4301,NA,NA,389,1495.67,9897302016,840,175,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941572856059,NA,720575941572856059,720575941572856059,75231885584322584,"93488, 231296, 5800","373952,925184,261000",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,MALECNS_ALT_MATCH,IN_NERVE,LR_TYPE_CONFLICT",NA,wilson_lab,NA,NA,NA,NA,unknown,NA,acetylcholine,gaba,acetylcholine,acetylcholine,0.4097,0.4301,0.4301,NA,wilson_lab,NA,NA,720575941475389243,75654235756380562,NA,NA,720575941475389243,NA,NA,NA,NA,NA,NA,75654235756380562,0.59,NA,NA,21057,0.29,NA,0.49,NA,NA,NA,NA,806124,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101892,225362,6070","407568, 901448, 273150",12714,12714,012714,720575941572856059,NA,NA,NA,FALSE,NA,2024-08-05T19:17:55Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:48:11Z,MNad16_A2,acetylcholine,NA,1.6894075517885108,1.1931501665790425,07,NA,#E6A82C,right,abdomen
720575941608884969,75721992355879047,"108289, 157336, 3813",720575941608884969,720575941608884969,72973694388928531,TRUE,FALSE,"FANC_ALT_MATCH,HAS_MANUAL_ANNOTATION",right,"108320, 157328, 3813","433280, 629312, 171585",MANC_vnc_LNp_T1_R,ventral_nerve_cord,21X,right_dorsal_prothoracic_nerve,T1,efferent,visceral_circulatory,ventral_nerve_cord_neurosecretory_cell,prothorax_neurosecretory_cell,EN21X001,NA,EN21X001,EN21X001,NA,T1 multinerve neuron,NA,19332,NA,NA,607,NA,16813,NA,607,NA,isomorphic,EFF_12,EFF_12,head-eye-antenna,NA,unknown,prothorax,NA,NA,gaba,0.4704,NA,NA,602,2257.83,12098162432,829,32,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941608884969,NA,720575941608884969,720575941608884969,75721992355731373,"108320, 157328, 3813","433280,629312,171585",NA,NA,NA,NA,NA,"FANC_ALT_MATCH,HAS_MANUAL_ANNOTATION",NA,wilson_lab,NA,NA,NA,NA,glutamate,NA,gaba,NA,gaba,NA,0,0.4704,0,NA,wilson_lab,T1 “multinerve” neuron,NA,720575941689371288,77340473739645380,NA,NA,720575941689371288,NA,NA,NA,NA,NA,NA,77340473739645380,0.41,NA,NA,16273,0.33,607,0.45,NA,NA,NA,NA,814091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119285,143444,3574","477140, 573776, 160830",12715,12715,012715,720575941608884969,NA,NA,NA,FALSE,NA,2024-08-05T19:17:55Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:37:05Z,EN21X001,gaba,NA,-6.259979640937628,-3.4468387326519156,12,NA,#51B07B,right,NA
720575941634353851,76139875963421199,"119576, 28009, 5568",720575941634353851,720575941634353851,73042964024133365,TRUE,FALSE,"TRACING_ISSUE_RESOLVED,HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_NERVE,IN_VIGNETTE,LR_TYPE_CONFLICT",right,"119008, 27808, 5581","476032, 111232, 251145",ITO_midbrain_SMP_R,central_brain,DILP__prim,left_corpus_cardiacum_nerve,NA,efferent,visceral_circulatory,pars_intercerebralis_neurosecretory_cell,digestive_tract_neurosecretory_cell,m_NSC_DMS,m_NSC_DMS,NA,NA,PI1_a,NA,720575940613520351,NA,NA,5813020965,NA,720575940628199802,NA,5813020965,NA,NA,isomorphic,EFF_04,EFF_04,energy homeostasis,NA,unknown,digestive_tract,NA,Ms,serotonin,0.3031,NA,Ms,716,2558.78,4112958464,553,86,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941634353851,NA,720575941634353851,720575941634353851,76139875963446886,"119008, 27808, 5581","476032,111232,251145",NA,NA,NA,NA,NA,"TRACING_ISSUE_RESOLVED,HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_NERVE,IN_VIGNETTE,LR_TYPE_CONFLICT",NA,zandawala_lab,NA,NA,"Cao et al., 2001 (immuno); Mattaliano et al., 2007 (immuno); Croset et al., 2018 (scRNA-seq)","DILP2, DILP3, DILP5; dARC1; acetylcholine-negative, glutamate-negative, gaba-negative, serotonin-negative, dopamine-negative, tyramine-negative, octopamine-negative",acetylcholine,NA,octopamine,gaba,serotonin,serotonin,0.3491,0.3031,0.3031,NA,zandawala_lab,NA,NA,720575941484353277,76280544799080853,720575941484353277,76280544799080853,720575941484353277,NA,NA,NA,NA,NA,NA,76280544799080853,0.49,720575940628199802,0.44,NA,NA,NA,NA,5813020965,0.49,NA,NA,11668,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5100403696861184,NA,NA,"122128,20074,4224","488512, 80296, 190080",12834,12834,012834,720575941634353851,NA,NA,NA,FALSE,NA,2024-08-05T19:17:57Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:22:54Z,m_NSC_DMS,Ms,food_intake,8.128807628654654,-0.014157410554137329,04,m_NSC_DMS,#D92929,left,digestive tract
720575941458970067,76069644658122603,"118735, 31037, 5544",720575941458970067,720575941458970067,73042964024133082,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,IN_NERVE",right,"118864, 30896, 5541","475456, 123584, 249345",ITO_midbrain_SMP_R,central_brain,DILP__prim,left_corpus_cardiacum_nerve,NA,efferent,visceral_circulatory,pars_intercerebralis_neurosecretory_cell,digestive_tract_neurosecretory_cell,m_NSC_DMS,m_NSC_DMS,NA,NA,NA,NA,720575940613520351,NA,NA,NA,NA,720575940615043112,NA,577304838,NA,NA,isomorphic,EFF_04,EFF_04,energy homeostasis,NA,unknown,digestive_tract,NA,Ms,octopamine,0.5598,NA,Ms,551,2156.78,25438318336,535,54,-1,-1,515,461328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941458970067,NA,720575941458970067,720575941458970067,76140013402263662,"118864, 30896, 5541","475456,123584,249345",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,IN_NERVE",NA,"zandawala_lab,wilson_lab",NA,NA,"Cao et al., 2001 (immuno); Mattaliano et al., 2007 (immuno); Croset et al., 2018 (scRNA-seq)","DILP2, DILP3, DILP5; dARC1; acetylcholine-negative, glutamate-negative, gaba-negative, serotonin-negative, dopamine-negative, tyramine-negative, octopamine-negative",octopamine,NA,octopamine,NA,octopamine,NA,0,0.5598,0,NA,"zandawala_lab,wilson_lab",NA,NA,NA,NA,NA,NA,720575941450416053,NA,NA,NA,NA,NA,NA,76280750890502848,0.56,720575940644562286,0.41,NA,NA,NA,NA,NA,0.52,NA,NA,11668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"121959,19398,4044","487836, 77592, 181980",12835,12835,012835,720575941458970067,NA,NA,NA,FALSE,NA,2024-08-05T19:17:57Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:22:54Z,m_NSC_DMS,Ms,food_intake,8.270285690330685,-0.04593836872979655,04,m_NSC_DMS,#D92929,left,digestive tract
